gene_symbol,ncbi_gene,ensembl_gene,db_gene_symbol,db_ncbi_gene,db_ensembl_gene,source_gene,gs_id,gs_name,gs_collection,gs_subcollection,gs_collection_name,gs_description,gs_source_species,gs_pmid,gs_geoid,gs_exact_source,gs_url,db_version,db_target_species
ITPR2,3709,ENSG00000123104,ITPR2,3709,ENSG00000123104,3709,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
ITPR3,3710,ENSG00000096433,ITPR3,3710,ENSG00000096433,3710,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
MCU,90550,ENSG00000156026,MCU,90550,ENSG00000156026,90550,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SIGMAR1,10280,ENSG00000147955,SIGMAR1,10280,ENSG00000147955,10280,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SLC25A31,83447,ENSG00000151475,SLC25A31,83447,ENSG00000151475,83447,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SLC25A4,291,ENSG00000151729,SLC25A4,291,ENSG00000151729,291,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SLC25A5,292,ENSG00000005022,SLC25A5,292,ENSG00000005022,292,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SLC25A6,293,ENSG00000169100,SLC25A6,293,ENSG00000169100,293,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
SLC25A6,293,ENSG00000292334,SLC25A6,293,ENSG00000292334,293,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
VDAC1,7416,ENSG00000213585,VDAC1,7416,ENSG00000213585,7416,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
VDAC2,7417,ENSG00000165637,VDAC2,7417,ENSG00000165637,7417,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
VDAC3,7419,ENSG00000078668,VDAC3,7419,ENSG00000078668,7419,M47751,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_SIGMAR1_TO_CA2_APOPTOTIC_PATHWAY,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: SIGMAR1* -> ITPR -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS,HS,,,N01151,https://www.kegg.jp/entry/N01151,2026.1.Hs,HS
BAK1,578,ENSG00000030110,BAK1,578,ENSG00000030110,578,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
BAX,581,ENSG00000087088,BAX,581,ENSG00000087088,581,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
CDKN1A,1026,ENSG00000124762,CDKN1A,1026,ENSG00000124762,1026,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
DDB2,1643,ENSG00000134574,DDB2,1643,ENSG00000134574,1643,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
GADD45A,1647,ENSG00000116717,GADD45A,1647,ENSG00000116717,1647,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
GADD45B,4616,ENSG00000099860,GADD45B,4616,ENSG00000099860,4616,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
GADD45G,10912,ENSG00000130222,GADD45G,10912,ENSG00000130222,10912,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
POLK,51426,ENSG00000122008,POLK,51426,ENSG00000122008,51426,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
TP53,7157,ENSG00000141510,TP53,7157,ENSG00000141510,7157,M47437,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,"Pathway Definition from KEGG: TP53* // (CDKN1A,GADD45,BAX,BAK1,DDB2,POLK)",HS,,,N00115,https://www.kegg.jp/entry/N00115,2026.1.Hs,HS
ADRM1,11047,ENSG00000130706,ADRM1,11047,ENSG00000130706,11047,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA1,5682,ENSG00000129084,PSMA1,5682,ENSG00000129084,5682,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA2,5683,ENSG00000106588,PSMA2,5683,ENSG00000106588,5683,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA3,5684,ENSG00000100567,PSMA3,5684,ENSG00000100567,5684,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA4,5685,ENSG00000041357,PSMA4,5685,ENSG00000041357,5685,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA5,5686,ENSG00000143106,PSMA5,5686,ENSG00000143106,5686,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA6,5687,ENSG00000100902,PSMA6,5687,ENSG00000100902,5687,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA7,5688,ENSG00000101182,PSMA7,5688,ENSG00000101182,5688,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMA8,143471,ENSG00000154611,PSMA8,143471,ENSG00000154611,143471,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB1,5689,ENSG00000008018,PSMB1,5689,ENSG00000008018,5689,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB2,5690,ENSG00000126067,PSMB2,5690,ENSG00000126067,5690,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB3,5691,ENSG00000277791,PSMB3,5691,ENSG00000277791,5691,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB4,5692,ENSG00000159377,PSMB4,5692,ENSG00000159377,5692,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB5,5693,ENSG00000100804,PSMB5,5693,ENSG00000100804,5693,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB6,5694,ENSG00000142507,PSMB6,5694,ENSG00000142507,5694,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMB7,5695,ENSG00000136930,PSMB7,5695,ENSG00000136930,5695,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC1,5700,ENSG00000100764,PSMC1,5700,ENSG00000100764,5700,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC2,5701,ENSG00000161057,PSMC2,5701,ENSG00000161057,5701,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC3,5702,ENSG00000165916,PSMC3,5702,ENSG00000165916,5702,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC4,5704,ENSG00000013275,PSMC4,5704,ENSG00000013275,5704,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC5,5705,ENSG00000087191,PSMC5,5705,ENSG00000087191,5705,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMC6,5706,ENSG00000100519,PSMC6,5706,ENSG00000100519,5706,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD1,5707,ENSG00000173692,PSMD1,5707,ENSG00000173692,5707,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD11,5717,ENSG00000108671,PSMD11,5717,ENSG00000108671,5717,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD12,5718,ENSG00000197170,PSMD12,5718,ENSG00000197170,5718,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD13,5719,ENSG00000185627,PSMD13,5719,ENSG00000185627,5719,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD14,10213,ENSG00000115233,PSMD14,10213,ENSG00000115233,10213,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD2,5708,ENSG00000175166,PSMD2,5708,ENSG00000175166,5708,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD3,5709,ENSG00000108344,PSMD3,5709,ENSG00000108344,5709,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD4,5710,ENSG00000159352,PSMD4,5710,ENSG00000159352,5710,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD6,9861,ENSG00000163636,PSMD6,9861,ENSG00000163636,9861,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD7,5713,ENSG00000103035,PSMD7,5713,ENSG00000103035,5713,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD8,5714,ENSG00000099341,PSMD8,5714,ENSG00000099341,5714,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
PSMD9,5715,ENSG00000110801,PSMD9,5715,ENSG00000110801,5715,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
RPS27A,6233,ENSG00000143947,RPS27A,6233,ENSG00000143947,6233,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
SEM1,7979,ENSG00000127922,SEM1,7979,ENSG00000127922,7979,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
UBA52,7311,ENSG00000221983,UBA52,7311,ENSG00000221983,7311,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
UBB,7314,ENSG00000170315,UBB,7314,ENSG00000170315,7314,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
UBC,7316,ENSG00000150991,UBC,7316,ENSG00000150991,7316,M47749,KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,C2,CP:KEGG_MEDICUS,KEGG Medicus Pathways,Pathway Definition from KEGG: UBQLN2* -| (Protein+UB) -- 26S -> Peptide,HS,,,N01146,https://www.kegg.jp/entry/N01146,2026.1.Hs,HS
